Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,MA200,RSI,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Price Change,Volume Change
2023-08-17,177.1300048828125,178.5399932861328,176.5,176.57000732421875,46964900.0,0.0,0.0,188.70818634033202,170.5471477508545,12.690728155585461,184.36956558227538,200.045156648306,168.69397451624477,-0.8799896240234375,3342300.0
2023-08-18,177.13999938964844,177.50999450683594,173.47999572753906,174.0,66062900.0,0.0,0.0,188.40829071044922,170.69059761047365,12.028594059188833,183.2912696838379,198.68850033190188,167.89403903577391,-2.57000732421875,19098000.0
2023-08-19,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,61114200.0,0.0,0.0,188.1114044189453,170.85108512878418,23.313141019883957,182.2374740600586,196.9679682936851,167.5069798264321,0.4900054931640625,-4948700.0
2023-08-20,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,61114200.0,0.0,0.0,187.7270361328125,171.00515014648437,23.313141019883957,181.1836784362793,194.87852252621823,167.48883434634038,0.0,0.0
2023-08-21,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,61114200.0,0.0,0.0,187.3426678466797,171.15353942871093,23.313141019883957,180.09892501831055,192.12596628771018,168.07188374891092,0.0,0.0
2023-08-22,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,46311900.0,0.0,0.0,186.9852993774414,171.28184303283692,38.27395684569006,179.1236145019531,188.89705263943506,169.35017636447117,1.3499908447265625,-14802300.0
2023-08-23,177.05999755859375,177.67999267578125,176.25,177.22999572753906,42084200.0,0.0,0.0,186.68588989257813,171.39877487182616,40.49797235424934,178.36909942626954,185.9331131009022,170.80508575163688,1.3899993896484375,-4227700.0
2023-08-24,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,52722800.0,0.0,0.0,186.4642803955078,171.53515670776366,60.90966373317091,177.87948913574218,182.84699630951593,172.91198196196842,3.8899993896484375,10638600.0
2023-08-25,180.6699981689453,181.1000061035156,176.00999450683594,176.3800048828125,54945800.0,0.0,0.0,186.1704409790039,171.6478385925293,46.45671751059905,177.61126022338868,182.26974816827035,172.952772278507,-4.739990234375,2223000.0
2023-08-26,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,51449600.0,0.0,0.0,185.91161437988282,171.78546157836914,51.93215663771668,177.45453109741212,181.7220094829523,173.18705271187193,2.2299957275390625,-3496200.0
2023-08-27,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,51449600.0,0.0,0.0,185.67535736083985,171.9085466003418,51.93215663771668,177.29780197143555,181.10757607408917,173.48802786878193,0.0,0.0
2023-08-28,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,51449600.0,0.0,0.0,185.4391003417969,172.04522361755372,51.93215663771668,177.2978614807129,181.10772184340556,173.48800111802024,0.0,0.0
2023-08-29,180.08999633789062,180.58999633789065,178.5500030517578,180.19000244140625,43820700.0,0.0,0.0,185.234443359375,172.1950283050537,51.727392536693685,177.32948532104493,181.2277931002619,173.43117754182796,1.5800018310546875,-7628900.0
2023-08-30,179.6999969482422,184.8999938964844,179.5,184.1199951171875,53003900.0,0.0,0.0,185.14973022460939,172.362638092041,64.46855990620963,177.63799972534179,182.57992652602377,172.6960729246598,3.92999267578125,9183200.0
2023-08-31,184.94000244140625,187.8500061035156,184.7400054931641,187.6499938964844,60813900.0,0.0,0.0,185.1462026977539,172.5478978729248,71.55640946781821,178.13399963378907,184.80394460674367,171.46405466083448,3.5299987792969034,7810000.0
2023-09-01,187.83999633789065,189.1199951171875,187.47999572753903,187.8699951171875,60794500.0,0.0,0.0,185.11332092285156,172.73425765991212,79.70023473073927,178.63799972534179,186.59723446858158,170.678764982102,0.22000122070309658,-19400.0
2023-09-02,189.4900054931641,189.9199981689453,188.27999877929688,189.4600067138672,45732600.0,0.0,0.0,185.0968603515625,172.91440612792968,80.61352235523486,179.22150039672852,188.51775876950873,169.9252420239483,1.5900115966796875,-15061900.0
2023-09-03,189.4900054931641,189.9199981689453,188.27999877929688,189.4600067138672,45732600.0,0.0,0.0,185.07740356445314,173.09779579162597,80.61352235523486,179.80500106811525,190.13090443945114,169.47909769677935,0.0,0.0
2023-09-04,189.4900054931641,189.9199981689453,188.27999877929688,189.4600067138672,45732600.0,0.0,0.0,185.05794677734374,173.27056449890136,80.61352235523486,180.30500106811525,191.4930157546808,169.11698638154968,0.0,0.0
2023-09-05,189.4900054931641,189.9199981689453,188.27999877929688,189.4600067138672,45732600.0,0.0,0.0,185.03848999023438,173.45141105651857,79.4805536234354,180.90550155639647,192.72000208572436,169.0910010270686,0.0,0.0
2023-09-06,188.27999877929688,189.97999572753903,187.6100006103516,189.6999969482422,45280000.0,0.0,0.0,184.95792205810548,173.63924179077148,78.40549344670958,181.56200103759767,193.813259324696,169.31074275049934,0.239990234375,-452600.0
2023-09-07,188.3999938964844,188.8500061035156,181.47000122070312,182.91000366210932,81755800.0,0.0,0.0,184.74674743652344,173.79312255859375,53.60163038939719,182.00750122070312,193.73786809971287,170.27713434169337,-6.789993286132869,36475800.0
2023-09-08,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,112488800.0,0.0,0.0,184.4012094116211,173.92025329589845,52.3173469595684,182.1610008239746,193.55262713962856,170.76937450832065,-5.350006103515568,30733000.0
2023-09-09,178.35000610351562,180.2400054931641,177.7899932861328,178.17999267578125,65551300.0,0.0,0.0,184.10741821289062,174.05048400878906,49.098515514387735,182.34550018310546,193.32612349288829,171.36487687332263,0.6199951171875,-46937500.0
2023-09-10,178.35000610351562,180.2400054931641,177.7899932861328,178.17999267578125,65551300.0,0.0,0.0,183.83739471435547,174.2010092163086,49.098515514387735,182.52999954223634,193.0700362443434,171.98996284012927,0.0,0.0
2023-09-11,178.35000610351562,180.2400054931641,177.7899932861328,178.17999267578125,65551300.0,0.0,0.0,183.56737121582032,174.34939025878907,49.098515514387735,182.64699935913086,192.9229950231131,172.37100369514863,0.0,0.0
2023-09-12,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,58953100.0,0.0,0.0,183.32094787597657,174.5012281036377,48.23027305102293,182.75349960327148,192.8354271455739,172.67157206096905,1.1800079345703125,-6598200.0
2023-09-13,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,90370200.0,0.0,0.0,182.9971466064453,174.65117919921875,32.68380993956629,182.5125,192.9818302832901,172.04316971670988,-3.05999755859375,31417100.0
2023-09-14,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,84267900.0,0.0,0.0,182.61416900634765,174.79068031311036,18.21194992749537,182.40400009155275,193.18137519975937,171.62662498334612,-2.089996337890625,-6102300.0
2023-09-15,174.0,176.10000610351562,173.5800018310547,175.74000549316406,60895800.0,0.0,0.0,182.24421508789064,174.93783142089845,22.984429236251614,182.26050033569337,193.3232273803294,171.19777329105733,1.529998779296875,-23372100.0
2023-09-16,176.47999572753906,176.5,173.82000732421875,175.00999450683594,109205100.0,0.0,0.0,181.88522644042968,175.07529899597168,16.535399124474708,182.08050003051758,193.50456834666377,170.6564317143714,-0.730010986328125,48309300.0
2023-09-17,176.47999572753906,176.5,173.82000732421875,175.00999450683594,109205100.0,0.0,0.0,181.47410797119142,175.21530960083007,16.535399124474708,181.9004997253418,193.6632332974925,170.1377661531911,0.0,0.0
2023-09-18,176.47999572753906,176.5,173.82000732421875,175.00999450683594,109205100.0,0.0,0.0,181.06298950195313,175.36579162597656,16.535399124474708,181.6414993286133,193.7847726866017,169.49822597062487,0.0,0.0
2023-09-19,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,67257600.0,0.0,0.0,180.71107116699218,175.52808181762694,26.598769725323194,181.33399963378906,193.52438845370534,169.14361081387278,2.9600067138671875,-41947500.0
2023-09-20,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,51826900.0,0.0,0.0,180.36876983642577,175.67034187316895,29.083074166306858,180.90500030517578,192.75875451555942,169.05124609479213,1.100006103515625,-15430700.0
2023-09-21,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,58436200.0,0.0,0.0,179.97164581298827,175.79470191955568,33.28831308796964,180.2860008239746,191.89885559887685,168.67314604907236,-3.5800018310546875,6609300.0
2023-09-22,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,63047900.0,0.0,0.0,179.6038397216797,175.91126190185548,40.141232636011004,179.5095001220703,190.60482649539253,168.41417374874808,-1.5600128173828125,4611700.0
2023-09-23,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,56663000.0,0.0,0.0,179.28139556884764,176.01816009521485,40.91154911969655,178.7759994506836,189.0075859250094,168.5444129763578,0.8600006103515625,-6384900.0
2023-09-24,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,56663000.0,0.0,0.0,179.14230377197265,176.13617782592775,40.91154911969655,178.04249877929686,187.0831698967726,169.00182766182112,0.0,0.0
2023-09-25,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,56663000.0,0.0,0.0,179.00321197509766,176.24786293029786,40.91154911969655,177.30899810791016,184.67455204151213,169.94344417430818,0.0,0.0
2023-09-26,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,46172700.0,0.0,0.0,178.8899203491211,176.37736701965332,41.25801776067178,176.62799835205078,181.13278980804748,172.12320689605409,1.290008544921875,-10490300.0
2023-09-27,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,64588900.0,0.0,0.0,178.75694427490234,176.49669258117675,39.05149331062739,176.08049850463868,179.99333506772632,172.16766194155105,-4.1199951171875,18416200.0
2023-09-28,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,66921800.0,0.0,0.0,178.57439361572267,176.60836807250976,40.18690774321893,175.72399826049804,180.31050771287818,171.1374888081179,-1.5300140380859375,2332900.0
2023-09-29,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,56294400.0,0.0,0.0,178.42919952392577,176.7213436126709,35.964468102972276,175.3494987487793,180.30032080062284,170.39867669693575,0.260009765625,-10627400.0
